"","Locality","Prelim","22-23","13-23","PA","year","median_price"
"7039","SOMERVILLE",750000,-6,99,7.1,2022,812000
"7040","SOMERVILLE",750000,-6,99,7.1,2023,765000
"7041","SORRENTO",2700000,-10,175,10.7,2013,770000
"7042","SORRENTO",2700000,-10,175,10.7,2014,795000
"7043","SORRENTO",2700000,-10,175,10.7,2015,859000
"7044","SORRENTO",2700000,-10,175,10.7,2016,1130000
"7045","SORRENTO",2700000,-10,175,10.7,2017,1300000
"7046","SORRENTO",2700000,-10,175,10.7,2018,1380000
"7047","SORRENTO",2700000,-10,175,10.7,2019,1470000
"7048","SORRENTO",2700000,-10,175,10.7,2020,1665000
"7049","SORRENTO",2700000,-10,175,10.7,2021,2207500
"7050","SORRENTO",2700000,-10,175,10.7,2022,2355000
"7051","SORRENTO",2700000,-10,175,10.7,2023,2120000
"7052","SOUTH GEELONG",NA,-9,110,7.7,2013,420500
"7053","SOUTH GEELONG",NA,-9,110,7.7,2014,470000
"7054","SOUTH GEELONG",NA,-9,110,7.7,2015,425000
"7055","SOUTH GEELONG",NA,-9,110,7.7,2016,495000
"7056","SOUTH GEELONG",NA,-9,110,7.7,2017,650000
"7057","SOUTH GEELONG",NA,-9,110,7.7,2018,676000
"7058","SOUTH GEELONG",NA,-9,110,7.7,2019,702500
"7059","SOUTH GEELONG",NA,-9,110,7.7,2020,835000
"7060","SOUTH GEELONG",NA,-9,110,7.7,2021,1e+06
"7061","SOUTH GEELONG",NA,-9,110,7.7,2022,970000
"7062","SOUTH GEELONG",NA,-9,110,7.7,2023,882000
"7063","SOUTH KINGSVILLE",1027500,29,102,7.3,2013,619500
"7064","SOUTH KINGSVILLE",1027500,29,102,7.3,2014,671000
"7065","SOUTH KINGSVILLE",1027500,29,102,7.3,2015,742000
"7066","SOUTH KINGSVILLE",1027500,29,102,7.3,2016,903000
"7067","SOUTH KINGSVILLE",1027500,29,102,7.3,2017,980000
"7068","SOUTH KINGSVILLE",1027500,29,102,7.3,2018,1e+06
"7069","SOUTH KINGSVILLE",1027500,29,102,7.3,2019,859000
"7070","SOUTH KINGSVILLE",1027500,29,102,7.3,2020,992000
"7071","SOUTH KINGSVILLE",1027500,29,102,7.3,2021,1100000
"7072","SOUTH KINGSVILLE",1027500,29,102,7.3,2022,972500
"7073","SOUTH KINGSVILLE",1027500,29,102,7.3,2023,1250000
"7074","SOUTH MELBOURNE",1500000,-13,58,4.7,2013,1030000
"7075","SOUTH MELBOURNE",1500000,-13,58,4.7,2014,1200000
"7076","SOUTH MELBOURNE",1500000,-13,58,4.7,2015,1310000
"7077","SOUTH MELBOURNE",1500000,-13,58,4.7,2016,1595000
"7078","SOUTH MELBOURNE",1500000,-13,58,4.7,2017,1532500
"7079","SOUTH MELBOURNE",1500000,-13,58,4.7,2018,1465000
"7080","SOUTH MELBOURNE",1500000,-13,58,4.7,2019,1355000
"7081","SOUTH MELBOURNE",1500000,-13,58,4.7,2020,1580000
"7082","SOUTH MELBOURNE",1500000,-13,58,4.7,2021,1710000
"7083","SOUTH MELBOURNE",1500000,-13,58,4.7,2022,1882500
"7084","SOUTH MELBOURNE",1500000,-13,58,4.7,2023,1630000
"7085","SOUTH MORANG",760000,-5,75,5.7,2013,415000
"7086","SOUTH MORANG",760000,-5,75,5.7,2014,420000
"7087","SOUTH MORANG",760000,-5,75,5.7,2015,450000
"7088","SOUTH MORANG",760000,-5,75,5.7,2016,502000
"7089","SOUTH MORANG",760000,-5,75,5.7,2017,610500
"7090","SOUTH MORANG",760000,-5,75,5.7,2018,634500
"7091","SOUTH MORANG",760000,-5,75,5.7,2019,625500
"7092","SOUTH MORANG",760000,-5,75,5.7,2020,623000
"7093","SOUTH MORANG",760000,-5,75,5.7,2021,718000
"7094","SOUTH MORANG",760000,-5,75,5.7,2022,760000
"7095","SOUTH MORANG",760000,-5,75,5.7,2023,725000
"7096","SOUTH YARRA",1480000,17,77,5.9,2013,1352500
"7097","SOUTH YARRA",1480000,17,77,5.9,2014,1450000
"7098","SOUTH YARRA",1480000,17,77,5.9,2015,1700000
"7099","SOUTH YARRA",1480000,17,77,5.9,2016,1890000
"7100","SOUTH YARRA",1480000,17,77,5.9,2017,2040000
"7101","SOUTH YARRA",1480000,17,77,5.9,2018,1851000
"7102","SOUTH YARRA",1480000,17,77,5.9,2019,1850000
"7103","SOUTH YARRA",1480000,17,77,5.9,2020,2059000
"7104","SOUTH YARRA",1480000,17,77,5.9,2021,2353000
"7105","SOUTH YARRA",1480000,17,77,5.9,2022,2035500
"7106","SOUTH YARRA",1480000,17,77,5.9,2023,2390000
"7107","SPOTSWOOD",1082500,-10,66,5.2,2013,680000
"7108","SPOTSWOOD",1082500,-10,66,5.2,2014,640000
"7109","SPOTSWOOD",1082500,-10,66,5.2,2015,795000
"7110","SPOTSWOOD",1082500,-10,66,5.2,2016,917500
"7111","SPOTSWOOD",1082500,-10,66,5.2,2017,1027500
"7112","SPOTSWOOD",1082500,-10,66,5.2,2018,1080000
"7113","SPOTSWOOD",1082500,-10,66,5.2,2019,950000
"7114","SPOTSWOOD",1082500,-10,66,5.2,2020,985000
"7115","SPOTSWOOD",1082500,-10,66,5.2,2021,1260000
"7116","SPOTSWOOD",1082500,-10,66,5.2,2022,1255000
"7117","SPOTSWOOD",1082500,-10,66,5.2,2023,1130000
"7118","SPRING GULLY",570000,15,103,7.3,2013,345000
"7119","SPRING GULLY",570000,15,103,7.3,2014,350000
"7120","SPRING GULLY",570000,15,103,7.3,2015,350000
"7121","SPRING GULLY",570000,15,103,7.3,2016,350000
"7122","SPRING GULLY",570000,15,103,7.3,2017,390000
"7123","SPRING GULLY",570000,15,103,7.3,2018,4e+05
"7124","SPRING GULLY",570000,15,103,7.3,2019,386500
"7125","SPRING GULLY",570000,15,103,7.3,2020,440000
"7126","SPRING GULLY",570000,15,103,7.3,2021,552500
"7127","SPRING GULLY",570000,15,103,7.3,2022,610000
"7128","SPRING GULLY",570000,15,103,7.3,2023,7e+05
"7129","SPRINGVALE",790000,-2,93,6.8,2013,451500
"7130","SPRINGVALE",790000,-2,93,6.8,2014,530000
"7131","SPRINGVALE",790000,-2,93,6.8,2015,629500
"7132","SPRINGVALE",790000,-2,93,6.8,2016,685000
"7133","SPRINGVALE",790000,-2,93,6.8,2017,750000
"7134","SPRINGVALE",790000,-2,93,6.8,2018,780000
"7135","SPRINGVALE",790000,-2,93,6.8,2019,746500
"7136","SPRINGVALE",790000,-2,93,6.8,2020,785000
"7137","SPRINGVALE",790000,-2,93,6.8,2021,855000
"7138","SPRINGVALE",790000,-2,93,6.8,2022,886000
"7139","SPRINGVALE",790000,-2,93,6.8,2023,870000
"7140","SPRINGVALE SOUTH",830000,-2,86,6.4,2013,430000
"7141","SPRINGVALE SOUTH",830000,-2,86,6.4,2014,475000
"7142","SPRINGVALE SOUTH",830000,-2,86,6.4,2015,562000
"7143","SPRINGVALE SOUTH",830000,-2,86,6.4,2016,630000
"7144","SPRINGVALE SOUTH",830000,-2,86,6.4,2017,720000
"7145","SPRINGVALE SOUTH",830000,-2,86,6.4,2018,720000
"7146","SPRINGVALE SOUTH",830000,-2,86,6.4,2019,679000
"7147","SPRINGVALE SOUTH",830000,-2,86,6.4,2020,725000
"7148","SPRINGVALE SOUTH",830000,-2,86,6.4,2021,8e+05
"7149","SPRINGVALE SOUTH",830000,-2,86,6.4,2022,820000
"7150","SPRINGVALE SOUTH",830000,-2,86,6.4,2023,8e+05
"7151","ST ALBANS",630000,-6,83,6.2,2013,350000
"7152","ST ALBANS",630000,-6,83,6.2,2014,373500
"7153","ST ALBANS",630000,-6,83,6.2,2015,428000
"7154","ST ALBANS",630000,-6,83,6.2,2016,5e+05
"7155","ST ALBANS",630000,-6,83,6.2,2017,610000
"7156","ST ALBANS",630000,-6,83,6.2,2018,626500
"7157","ST ALBANS",630000,-6,83,6.2,2019,594000
"7158","ST ALBANS",630000,-6,83,6.2,2020,6e+05
"7159","ST ALBANS",630000,-6,83,6.2,2021,675000
"7160","ST ALBANS",630000,-6,83,6.2,2022,682000
"7161","ST ALBANS",630000,-6,83,6.2,2023,640500
"7162","ST ALBANS PARK",505000,-10,75,5.8,2013,335000
"7163","ST ALBANS PARK",505000,-10,75,5.8,2014,330000
"7164","ST ALBANS PARK",505000,-10,75,5.8,2015,329000
"7165","ST ALBANS PARK",505000,-10,75,5.8,2016,331000
"7166","ST ALBANS PARK",505000,-10,75,5.8,2017,379000
"7167","ST ALBANS PARK",505000,-10,75,5.8,2018,450000
"7168","ST ALBANS PARK",505000,-10,75,5.8,2019,422000
"7169","ST ALBANS PARK",505000,-10,75,5.8,2020,455000
"7170","ST ALBANS PARK",505000,-10,75,5.8,2021,6e+05
"7171","ST ALBANS PARK",505000,-10,75,5.8,2022,650000
"7172","ST ALBANS PARK",505000,-10,75,5.8,2023,586500
"7173","ST ANDREWS BEACH",3500000,-1,228,12.6,2013,480000
"7174","ST ANDREWS BEACH",3500000,-1,228,12.6,2014,495000
"7175","ST ANDREWS BEACH",3500000,-1,228,12.6,2015,560000
"7176","ST ANDREWS BEACH",3500000,-1,228,12.6,2016,695000
"7177","ST ANDREWS BEACH",3500000,-1,228,12.6,2017,855000
"7178","ST ANDREWS BEACH",3500000,-1,228,12.6,2018,902500
"7179","ST ANDREWS BEACH",3500000,-1,228,12.6,2019,930000
"7180","ST ANDREWS BEACH",3500000,-1,228,12.6,2020,1207500
"7181","ST ANDREWS BEACH",3500000,-1,228,12.6,2021,1745500
"7182","ST ANDREWS BEACH",3500000,-1,228,12.6,2022,1582500
"7183","ST ANDREWS BEACH",3500000,-1,228,12.6,2023,1572500
"7184","ST ARNAUD",2e+05,-10,100,7.2,2013,140000
"7185","ST ARNAUD",2e+05,-10,100,7.2,2014,145000
"7186","ST ARNAUD",2e+05,-10,100,7.2,2015,141000
"7187","ST ARNAUD",2e+05,-10,100,7.2,2016,142500
"7188","ST ARNAUD",2e+05,-10,100,7.2,2017,145000
"7189","ST ARNAUD",2e+05,-10,100,7.2,2018,145000
"7190","ST ARNAUD",2e+05,-10,100,7.2,2019,175000
"7191","ST ARNAUD",2e+05,-10,100,7.2,2020,170000
"7192","ST ARNAUD",2e+05,-10,100,7.2,2021,225000
"7193","ST ARNAUD",2e+05,-10,100,7.2,2022,310000
"7194","ST ARNAUD",2e+05,-10,100,7.2,2023,279500
"7195","ST HELENA",1200000,-2,92,6.7,2013,612500
"7196","ST HELENA",1200000,-2,92,6.7,2014,623000
"7197","ST HELENA",1200000,-2,92,6.7,2015,711000
"7198","ST HELENA",1200000,-2,92,6.7,2016,8e+05
"7199","ST HELENA",1200000,-2,92,6.7,2017,893500
"7200","ST HELENA",1200000,-2,92,6.7,2018,910000
"7201","ST HELENA",1200000,-2,92,6.7,2019,905000
"7202","ST HELENA",1200000,-2,92,6.7,2020,930000
"7203","ST HELENA",1200000,-2,92,6.7,2021,1137500
"7204","ST HELENA",1200000,-2,92,6.7,2022,1202500
"7205","ST HELENA",1200000,-2,92,6.7,2023,1175000
"7206","ST KILDA",1090000,-13,66,5.2,2013,892000
"7207","ST KILDA",1090000,-13,66,5.2,2014,1225000
"7208","ST KILDA",1090000,-13,66,5.2,2015,1164000
"7209","ST KILDA",1090000,-13,66,5.2,2016,1305000
"7210","ST KILDA",1090000,-13,66,5.2,2017,1551000
"7211","ST KILDA",1090000,-13,66,5.2,2018,1755000
"7212","ST KILDA",1090000,-13,66,5.2,2019,1600000
"7213","ST KILDA",1090000,-13,66,5.2,2020,1330000
"7214","ST KILDA",1090000,-13,66,5.2,2021,1705500
"7215","ST KILDA",1090000,-13,66,5.2,2022,1710000
"7216","ST KILDA",1090000,-13,66,5.2,2023,1480500
"7217","ST KILDA EAST",2095000,-9,54,4.4,2013,1050500
"7218","ST KILDA EAST",2095000,-9,54,4.4,2014,1037500
"7219","ST KILDA EAST",2095000,-9,54,4.4,2015,1382500
"7220","ST KILDA EAST",2095000,-9,54,4.4,2016,1677500
"7221","ST KILDA EAST",2095000,-9,54,4.4,2017,1460000
"7222","ST KILDA EAST",2095000,-9,54,4.4,2018,1620000
"7223","ST KILDA EAST",2095000,-9,54,4.4,2019,1560500
"7224","ST KILDA EAST",2095000,-9,54,4.4,2020,1650000
"7225","ST KILDA EAST",2095000,-9,54,4.4,2021,1840000
"7226","ST KILDA EAST",2095000,-9,54,4.4,2022,1785000
"7227","ST KILDA EAST",2095000,-9,54,4.4,2023,1623000
"7228","ST KILDA WEST",1830000,4,150,9.6,2013,1142500
"7229","ST KILDA WEST",1830000,4,150,9.6,2014,2235000
"7230","ST KILDA WEST",1830000,4,150,9.6,2015,2013000
"7231","ST KILDA WEST",1830000,4,150,9.6,2016,1797000
"7232","ST KILDA WEST",1830000,4,150,9.6,2017,2380000
"7233","ST KILDA WEST",1830000,4,150,9.6,2018,1942500
"7234","ST KILDA WEST",1830000,4,150,9.6,2019,2465000
"7235","ST KILDA WEST",1830000,4,150,9.6,2020,2630000
"7236","ST KILDA WEST",1830000,4,150,9.6,2021,3300000
"7237","ST KILDA WEST",1830000,4,150,9.6,2022,2742500
"7238","ST KILDA WEST",1830000,4,150,9.6,2023,2855000
"7239","ST LEONARDS",7e+05,-6,115,8,2013,350000
"7240","ST LEONARDS",7e+05,-6,115,8,2014,357000
"7241","ST LEONARDS",7e+05,-6,115,8,2015,375000
"7242","ST LEONARDS",7e+05,-6,115,8,2016,421500
"7243","ST LEONARDS",7e+05,-6,115,8,2017,2380000
"7244","ST LEONARDS",7e+05,-6,115,8,2018,571500
"7245","ST LEONARDS",7e+05,-6,115,8,2019,562500
"7246","ST LEONARDS",7e+05,-6,115,8,2020,572000
"7247","ST LEONARDS",7e+05,-6,115,8,2021,705000
"7248","ST LEONARDS",7e+05,-6,115,8,2022,805000
"7249","ST LEONARDS",7e+05,-6,115,8,2023,754000
"7250","STANHOPE",NA,58,135,8.9,2013,150000
"7251","STANHOPE",NA,58,135,8.9,2014,131000
"7252","STANHOPE",NA,58,135,8.9,2015,152500
"7253","STANHOPE",NA,58,135,8.9,2016,147000
"7254","STANHOPE",NA,58,135,8.9,2017,181000
"7255","STANHOPE",NA,58,135,8.9,2018,161500
"7256","STANHOPE",NA,58,135,8.9,2019,187500
"7257","STANHOPE",NA,58,135,8.9,2020,201500
"7258","STANHOPE",NA,58,135,8.9,2021,255000
"7259","STANHOPE",NA,58,135,8.9,2022,223500
"7260","STANHOPE",NA,58,135,8.9,2023,352500
"7261","STAWELL",315000,-10,96,7,2013,162500
"7262","STAWELL",315000,-10,96,7,2014,172500
"7263","STAWELL",315000,-10,96,7,2015,177000
"7264","STAWELL",315000,-10,96,7,2016,177000
"7265","STAWELL",315000,-10,96,7,2017,188000
"7266","STAWELL",315000,-10,96,7,2018,190000
"7267","STAWELL",315000,-10,96,7,2019,189000
"7268","STAWELL",315000,-10,96,7,2020,227000
"7269","STAWELL",315000,-10,96,7,2021,290000
"7270","STAWELL",315000,-10,96,7,2022,355000
"7271","STAWELL",315000,-10,96,7,2023,319000
"7272","STRATFORD",420000,2,109,7.6,2013,230000
"7273","STRATFORD",420000,2,109,7.6,2014,261500
"7274","STRATFORD",420000,2,109,7.6,2015,260500
"7275","STRATFORD",420000,2,109,7.6,2016,272500
"7276","STRATFORD",420000,2,109,7.6,2017,265000
"7277","STRATFORD",420000,2,109,7.6,2018,258000
"7278","STRATFORD",420000,2,109,7.6,2019,316500
"7279","STRATFORD",420000,2,109,7.6,2020,320000
"7280","STRATFORD",420000,2,109,7.6,2021,397500
"7281","STRATFORD",420000,2,109,7.6,2022,472000
"7282","STRATFORD",420000,2,109,7.6,2023,480000
"7283","STRATHDALE",540000,-5,62,5,2013,392500
"7284","STRATHDALE",540000,-5,62,5,2014,380000
"7285","STRATHDALE",540000,-5,62,5,2015,410500
"7286","STRATHDALE",540000,-5,62,5,2016,445000
"7287","STRATHDALE",540000,-5,62,5,2017,380000
"7288","STRATHDALE",540000,-5,62,5,2018,420000
"7289","STRATHDALE",540000,-5,62,5,2019,451000
"7290","STRATHDALE",540000,-5,62,5,2020,507000
"7291","STRATHDALE",540000,-5,62,5,2021,640000
"7292","STRATHDALE",540000,-5,62,5,2022,671500
"7293","STRATHDALE",540000,-5,62,5,2023,637500
"7294","STRATHFIELDSAYE",712500,2,90,6.6,2013,377000
"7295","STRATHFIELDSAYE",712500,2,90,6.6,2014,397500
"7296","STRATHFIELDSAYE",712500,2,90,6.6,2015,408000
"7297","STRATHFIELDSAYE",712500,2,90,6.6,2016,425000
"7298","STRATHFIELDSAYE",712500,2,90,6.6,2017,455000
"7299","STRATHFIELDSAYE",712500,2,90,6.6,2018,444000
"7300","STRATHFIELDSAYE",712500,2,90,6.6,2019,476500
"7301","STRATHFIELDSAYE",712500,2,90,6.6,2020,535000
"7302","STRATHFIELDSAYE",712500,2,90,6.6,2021,636000
"7303","STRATHFIELDSAYE",712500,2,90,6.6,2022,702500
"7304","STRATHFIELDSAYE",712500,2,90,6.6,2023,715000
"7305","STRATHMERTON",367500,12,120,8.2,2013,166000
"7306","STRATHMERTON",367500,12,120,8.2,2014,172500
"7307","STRATHMERTON",367500,12,120,8.2,2015,190000
"7308","STRATHMERTON",367500,12,120,8.2,2016,182500
"7309","STRATHMERTON",367500,12,120,8.2,2017,140000
"7310","STRATHMERTON",367500,12,120,8.2,2018,187500
"7311","STRATHMERTON",367500,12,120,8.2,2019,195000
"7312","STRATHMERTON",367500,12,120,8.2,2020,205000
"7313","STRATHMERTON",367500,12,120,8.2,2021,265000
"7314","STRATHMERTON",367500,12,120,8.2,2022,325000
"7315","STRATHMERTON",367500,12,120,8.2,2023,365000
"7316","STRATHMORE",1264500,-12,71,5.5,2013,827500
"7317","STRATHMORE",1264500,-12,71,5.5,2014,865000
"7318","STRATHMORE",1264500,-12,71,5.5,2015,997500
"7319","STRATHMORE",1264500,-12,71,5.5,2016,1140000
"7320","STRATHMORE",1264500,-12,71,5.5,2017,1230000
"7321","STRATHMORE",1264500,-12,71,5.5,2018,1357500
"7322","STRATHMORE",1264500,-12,71,5.5,2019,1320000
"7323","STRATHMORE",1264500,-12,71,5.5,2020,1360000
"7324","STRATHMORE",1264500,-12,71,5.5,2021,1576000
"7325","STRATHMORE",1264500,-12,71,5.5,2022,1605000
"7326","STRATHMORE",1264500,-12,71,5.5,2023,1416500
"7327","STRATHMORE HEIGHTS",1147500,11,70,5.5,2013,621000
"7328","STRATHMORE HEIGHTS",1147500,11,70,5.5,2014,640000
"7329","STRATHMORE HEIGHTS",1147500,11,70,5.5,2015,7e+05
"7330","STRATHMORE HEIGHTS",1147500,11,70,5.5,2016,808000
"7331","STRATHMORE HEIGHTS",1147500,11,70,5.5,2017,970000
"7332","STRATHMORE HEIGHTS",1147500,11,70,5.5,2018,885000
"7333","STRATHMORE HEIGHTS",1147500,11,70,5.5,2019,8e+05
"7334","STRATHMORE HEIGHTS",1147500,11,70,5.5,2020,835000
"7335","STRATHMORE HEIGHTS",1147500,11,70,5.5,2021,962500
"7336","STRATHMORE HEIGHTS",1147500,11,70,5.5,2022,952500
"7337","STRATHMORE HEIGHTS",1147500,11,70,5.5,2023,1056000
"7338","STRATHTULLOH",621000,6,84,6.3,2013,350000
"7339","STRATHTULLOH",621000,6,84,6.3,2014,440000
"7340","STRATHTULLOH",621000,6,84,6.3,2015,425000
"7341","STRATHTULLOH",621000,6,84,6.3,2016,430000
"7342","STRATHTULLOH",621000,6,84,6.3,2017,359000
"7343","STRATHTULLOH",621000,6,84,6.3,2018,425000
"7344","STRATHTULLOH",621000,6,84,6.3,2019,507500
"7345","STRATHTULLOH",621000,6,84,6.3,2020,522500
"7346","STRATHTULLOH",621000,6,84,6.3,2021,585500
"7347","STRATHTULLOH",621000,6,84,6.3,2022,609000
"7348","STRATHTULLOH",621000,6,84,6.3,2023,642500
"7349","STUDFIELD",836500,15,106,7.5,2013,532500
"7350","STUDFIELD",836500,15,106,7.5,2014,617500
"7351","STUDFIELD",836500,15,106,7.5,2015,785000
"7352","STUDFIELD",836500,15,106,7.5,2016,853000
"7353","STUDFIELD",836500,15,106,7.5,2017,957500
"7354","STUDFIELD",836500,15,106,7.5,2018,906000
"7355","STUDFIELD",836500,15,106,7.5,2019,811000
"7356","STUDFIELD",836500,15,106,7.5,2020,836000
"7357","STUDFIELD",836500,15,106,7.5,2021,1025000
"7358","STUDFIELD",836500,15,106,7.5,2022,950000
"7359","STUDFIELD",836500,15,106,7.5,2023,1095000
"7360","SUNBURY",640000,-1,86,6.4,2013,355000
"7361","SUNBURY",640000,-1,86,6.4,2014,360000
"7362","SUNBURY",640000,-1,86,6.4,2015,370000
"7363","SUNBURY",640000,-1,86,6.4,2016,395000
"7364","SUNBURY",640000,-1,86,6.4,2017,492000
"7365","SUNBURY",640000,-1,86,6.4,2018,546000
"7366","SUNBURY",640000,-1,86,6.4,2019,533500
"7367","SUNBURY",640000,-1,86,6.4,2020,570000
"7368","SUNBURY",640000,-1,86,6.4,2021,645000
"7369","SUNBURY",640000,-1,86,6.4,2022,670000
"7370","SUNBURY",640000,-1,86,6.4,2023,660000
"7371","SUNDERLAND BAY",492500,-1,107,7.6,2013,324500
"7372","SUNDERLAND BAY",492500,-1,107,7.6,2014,333000
"7373","SUNDERLAND BAY",492500,-1,107,7.6,2015,287000
"7374","SUNDERLAND BAY",492500,-1,107,7.6,2016,360000
"7375","SUNDERLAND BAY",492500,-1,107,7.6,2017,357500
"7376","SUNDERLAND BAY",492500,-1,107,7.6,2018,455000
"7377","SUNDERLAND BAY",492500,-1,107,7.6,2019,413500
"7378","SUNDERLAND BAY",492500,-1,107,7.6,2020,525000
"7379","SUNDERLAND BAY",492500,-1,107,7.6,2021,717000
"7380","SUNDERLAND BAY",492500,-1,107,7.6,2022,677500
"7381","SUNDERLAND BAY",492500,-1,107,7.6,2023,672500
"7382","SUNNYCLIFFS",288500,29,95,6.9,2013,195000
"7383","SUNNYCLIFFS",288500,29,95,6.9,2014,247500
"7384","SUNNYCLIFFS",288500,29,95,6.9,2015,185000
"7385","SUNNYCLIFFS",288500,29,95,6.9,2016,220000
"7386","SUNNYCLIFFS",288500,29,95,6.9,2017,228000
"7387","SUNNYCLIFFS",288500,29,95,6.9,2018,218000
"7388","SUNNYCLIFFS",288500,29,95,6.9,2019,229500
"7389","SUNNYCLIFFS",288500,29,95,6.9,2020,230000
"7390","SUNNYCLIFFS",288500,29,95,6.9,2021,326500
"7391","SUNNYCLIFFS",288500,29,95,6.9,2022,295000
"7392","SUNNYCLIFFS",288500,29,95,6.9,2023,380000
"7393","SUNSET STRIP",770000,-8,129,8.6,2013,301500
"7394","SUNSET STRIP",770000,-8,129,8.6,2014,310000
"7395","SUNSET STRIP",770000,-8,129,8.6,2015,301500
"7396","SUNSET STRIP",770000,-8,129,8.6,2016,340000
"7397","SUNSET STRIP",770000,-8,129,8.6,2017,345000
"7398","SUNSET STRIP",770000,-8,129,8.6,2018,390000
"7399","SUNSET STRIP",770000,-8,129,8.6,2019,460000
"7400","SUNSET STRIP",770000,-8,129,8.6,2020,511000
"7401","SUNSET STRIP",770000,-8,129,8.6,2021,602500
"7402","SUNSET STRIP",770000,-8,129,8.6,2022,754000
"7403","SUNSET STRIP",770000,-8,129,8.6,2023,690000
"7404","SUNSHINE",7e+05,-7,83,6.2,2013,435000
"7405","SUNSHINE",7e+05,-7,83,6.2,2014,483500
"7406","SUNSHINE",7e+05,-7,83,6.2,2015,530500
"7407","SUNSHINE",7e+05,-7,83,6.2,2016,675000
"7408","SUNSHINE",7e+05,-7,83,6.2,2017,765000
"7409","SUNSHINE",7e+05,-7,83,6.2,2018,742000
"7410","SUNSHINE",7e+05,-7,83,6.2,2019,720000
"7411","SUNSHINE",7e+05,-7,83,6.2,2020,750000
"7412","SUNSHINE",7e+05,-7,83,6.2,2021,870000
"7413","SUNSHINE",7e+05,-7,83,6.2,2022,856500
"7414","SUNSHINE",7e+05,-7,83,6.2,2023,797500
"7415","SUNSHINE NORTH",7e+05,-4,80,6.1,2013,4e+05
"7416","SUNSHINE NORTH",7e+05,-4,80,6.1,2014,425500
"7417","SUNSHINE NORTH",7e+05,-4,80,6.1,2015,495000
"7418","SUNSHINE NORTH",7e+05,-4,80,6.1,2016,560000
"7419","SUNSHINE NORTH",7e+05,-4,80,6.1,2017,653000
"7420","SUNSHINE NORTH",7e+05,-4,80,6.1,2018,673500
"7421","SUNSHINE NORTH",7e+05,-4,80,6.1,2019,647000
"7422","SUNSHINE NORTH",7e+05,-4,80,6.1,2020,690000
"7423","SUNSHINE NORTH",7e+05,-4,80,6.1,2021,720000
"7424","SUNSHINE NORTH",7e+05,-4,80,6.1,2022,750000
"7425","SUNSHINE NORTH",7e+05,-4,80,6.1,2023,721500
"7426","SUNSHINE WEST",670000,-7,82,6.2,2013,384500
"7427","SUNSHINE WEST",670000,-7,82,6.2,2014,395000
"7428","SUNSHINE WEST",670000,-7,82,6.2,2015,450000
"7429","SUNSHINE WEST",670000,-7,82,6.2,2016,520000
"7430","SUNSHINE WEST",670000,-7,82,6.2,2017,639000
"7431","SUNSHINE WEST",670000,-7,82,6.2,2018,635000
"7432","SUNSHINE WEST",670000,-7,82,6.2,2019,635000
"7433","SUNSHINE WEST",670000,-7,82,6.2,2020,657000
"7434","SUNSHINE WEST",670000,-7,82,6.2,2021,745000
"7435","SUNSHINE WEST",670000,-7,82,6.2,2022,751500
"7436","SUNSHINE WEST",670000,-7,82,6.2,2023,7e+05
"7437","SURF BEACH",692500,-10,115,7.9,2013,375000
"7438","SURF BEACH",692500,-10,115,7.9,2014,360000
"7439","SURF BEACH",692500,-10,115,7.9,2015,355000
"7440","SURF BEACH",692500,-10,115,7.9,2016,414000
"7441","SURF BEACH",692500,-10,115,7.9,2017,425000
"7442","SURF BEACH",692500,-10,115,7.9,2018,480000
"7443","SURF BEACH",692500,-10,115,7.9,2019,525000
"7444","SURF BEACH",692500,-10,115,7.9,2020,559000
"7445","SURF BEACH",692500,-10,115,7.9,2021,706500
"7446","SURF BEACH",692500,-10,115,7.9,2022,895000
"7447","SURF BEACH",692500,-10,115,7.9,2023,805000
"7448","SURREY HILLS",2385500,4,81,6.1,2013,1323000
"7449","SURREY HILLS",2385500,4,81,6.1,2014,1450000
"7450","SURREY HILLS",2385500,4,81,6.1,2015,1750000
"7451","SURREY HILLS",2385500,4,81,6.1,2016,1800500
"7452","SURREY HILLS",2385500,4,81,6.1,2017,2170000
"7453","SURREY HILLS",2385500,4,81,6.1,2018,1900000
"7454","SURREY HILLS",2385500,4,81,6.1,2019,1890000
"7455","SURREY HILLS",2385500,4,81,6.1,2020,1880000
"7456","SURREY HILLS",2385500,4,81,6.1,2021,2310000
"7457","SURREY HILLS",2385500,4,81,6.1,2022,2301500
"7458","SURREY HILLS",2385500,4,81,6.1,2023,2390000
"7459","SWAN HILL",522500,7,93,6.8,2013,225000
"7460","SWAN HILL",522500,7,93,6.8,2014,230000
"7461","SWAN HILL",522500,7,93,6.8,2015,248000
"7462","SWAN HILL",522500,7,93,6.8,2016,262500
"7463","SWAN HILL",522500,7,93,6.8,2017,252000
"7464","SWAN HILL",522500,7,93,6.8,2018,267000
"7465","SWAN HILL",522500,7,93,6.8,2019,285000
"7466","SWAN HILL",522500,7,93,6.8,2020,319500
"7467","SWAN HILL",522500,7,93,6.8,2021,362000
"7468","SWAN HILL",522500,7,93,6.8,2022,405000
"7469","SWAN HILL",522500,7,93,6.8,2023,435000
"7470","SYDENHAM",745000,6,74,5.7,2013,425000
"7471","SYDENHAM",745000,6,74,5.7,2014,415000
"7472","SYDENHAM",745000,6,74,5.7,2015,440000
"7473","SYDENHAM",745000,6,74,5.7,2016,505000
"7474","SYDENHAM",745000,6,74,5.7,2017,590000
